郑州华原颐舍酒店-郑州工程技术学院,郑州华原颐舍酒店,郑州工程技术学院,"34.74865,112.99657","34.86633,113.65609",状态0,76450,6140,nana
郑州华原颐舍酒店-郑州师范学院,郑州华原颐舍酒店,郑州师范学院,"34.74865,112.99657","34.86471,113.62637",状态0,72475,5784,nana
郑州华原颐舍酒店-郑州市体育馆,郑州华原颐舍酒店,郑州市体育馆,"34.74865,112.99657","34.76295,113.67994",状态0,64496,5554,nana
郑州华原颐舍酒店-郑州市体育场,郑州华原颐舍酒店,郑州市体育场,"34.74865,112.99657","34.76295,113.67994",状态0,64496,5554,nana
郑州华原颐舍酒店-华北水利水电大学,郑州华原颐舍酒店,华北水利水电大学,"34.74865,112.99657","34.77593,113.76580",状态0,74231,6644,nana
郑州华原颐舍酒店-北龙湖,郑州华原颐舍酒店,北龙湖,"34.74865,112.99657","34.81829,113.74043",状态0,76628,5868,nana
郑州华原颐舍酒店-郑州奥体中心体育馆,郑州华原颐舍酒店,郑州奥体中心体育馆,"34.74865,112.99657","34.73476,113.54065",状态0,59325,4210,nana
中州国际饭店(河南博物院店)(原农业路店)-河南工业大学,中州国际饭店(河南博物院店)(原农业路店),河南工业大学,"34.79227,113.68007","34.83330,113.55796",状态0,16070,3254,nana
中州国际饭店(河南博物院店)(原农业路店)-郑州大学,中州国际饭店(河南博物院店)(原农业路店),郑州大学,"34.79227,113.68007","34.81414,113.54220",状态0,15831,3225,nana
中州国际饭店(河南博物院店)(原农业路店)-郑州工程技术学院,中州国际饭店(河南博物院店)(原农业路店),郑州工程技术学院,"34.79227,113.68007","34.86633,113.65609",状态0,11282,2519,nana
中州国际饭店(河南博物院店)(原农业路店)-郑州师范学院,中州国际饭店(河南博物院店)(原农业路店),郑州师范学院,"34.79227,113.68007","34.86471,113.62637",状态0,13673,2725,nana
中州国际饭店(河南博物院店)(原农业路店)-郑州市体育馆,中州国际饭店(河南博物院店)(原农业路店),郑州市体育馆,"34.79227,113.68007","34.76295,113.67994",状态0,5021,1758,nana
中州国际饭店(河南博物院店)(原农业路店)-郑州市体育场,中州国际饭店(河南博物院店)(原农业路店),郑州市体育场,"34.79227,113.68007","34.76295,113.67994",状态0,5021,1758,nana
中州国际饭店(河南博物院店)(原农业路店)-华北水利水电大学,中州国际饭店(河南博物院店)(原农业路店),华北水利水电大学,"34.79227,113.68007","34.77593,113.76580",状态0,11123,2034,nana
中州国际饭店(河南博物院店)(原农业路店)-北龙湖,中州国际饭店(河南博物院店)(原农业路店),北龙湖,"34.79227,113.68007","34.81829,113.74043",状态0,10202,2070,nana
中州国际饭店(河南博物院店)(原农业路店)-郑州奥体中心体育馆,中州国际饭店(河南博物院店)(原农业路店),郑州奥体中心体育馆,"34.79227,113.68007","34.73476,113.54065",状态0,22007,2494,nana
