设备序列号 起点 终点 状态码  路程(米) 耗时(秒)
['净隅酒店(郑州高铁东站会展中心店)(原中原福塔店)-北龙湖', '净隅酒店(郑州高铁东站会展中心店)(原中原福塔店)', '北龙湖', '34.72661,113.74006', '34.81829,113.74043', ['状态0', '17573', '2442'], 'na na']
['净隅酒店(郑州高铁东站会展中心店)(原中原福塔店)-郑州奥体中心体育馆', '净隅酒店(郑州高铁东站会展中心店)(原中原福塔店)', '郑州奥体中心体育馆', '34.72661,113.74006', '34.73476,113.54065', ['状态0', '25140', '2181'], 'na na']
['郑州华原颐舍酒店-河南工业大学', '郑州华原颐舍酒店', '河南工业大学', '34.74865,112.99657', '34.83330,113.55796', ['状态0', '67271', '5156'], 'na na']
['郑州华原颐舍酒店-郑州大学', '郑州华原颐舍酒店', '郑州大学', '34.74865,112.99657', '34.81414,113.54220', ['状态0', '62141', '3805'], 'na na']
['郑州华原颐舍酒店-郑州工程技术学院', '郑州华原颐舍酒店', '郑州工程技术学院', '34.74865,112.99657', '34.86633,113.65609', ['状态0', '76450', '6140'], 'na na']
['郑州华原颐舍酒店-郑州师范学院', '郑州华原颐舍酒店', '郑州师范学院', '34.74865,112.99657', '34.86471,113.62637', ['状态0', '72475', '5784'], 'na na']
['郑州华原颐舍酒店-郑州市体育馆', '郑州华原颐舍酒店', '郑州市体育馆', '34.74865,112.99657', '34.76295,113.67994', ['状态0', '64496', '5554'], 'na na']
['郑州华原颐舍酒店-郑州市体育场', '郑州华原颐舍酒店', '郑州市体育场', '34.74865,112.99657', '34.76295,113.67994', ['状态0', '64496', '5554'], 'na na']
['郑州华原颐舍酒店-华北水利水电大学', '郑州华原颐舍酒店', '华北水利水电大学', '34.74865,112.99657', '34.77593,113.76580', ['状态0', '74231', '6644'], 'na na']
['郑州华原颐舍酒店-北龙湖', '郑州华原颐舍酒店', '北龙湖', '34.74865,112.99657', '34.81829,113.74043', ['状态0', '76628', '5868'], 'na na']
['郑州华原颐舍酒店-郑州奥体中心体育馆', '郑州华原颐舍酒店', '郑州奥体中心体育馆', '34.74865,112.99657', '34.73476,113.54065', ['状态0', '59325', '4210'], 'na na']
['中州国际饭店(河南博物院店)(原农业路店)-河南工业大学', '中州国际饭店(河南博物院店)(原农业路店)', '河南工业大学', '34.79227,113.68007', '34.83330,113.55796', ['状态0', '16070', '3254'], 'na na']
['中州国际饭店(河南博物院店)(原农业路店)-郑州大学', '中州国际饭店(河南博物院店)(原农业路店)', '郑州大学', '34.79227,113.68007', '34.81414,113.54220', ['状态0', '15831', '3225'], 'na na']
['中州国际饭店(河南博物院店)(原农业路店)-郑州工程技术学院', '中州国际饭店(河南博物院店)(原农业路店)', '郑州工程技术学院', '34.79227,113.68007', '34.86633,113.65609', ['状态0', '11282', '2519'], 'na na']
['中州国际饭店(河南博物院店)(原农业路店)-郑州师范学院', '中州国际饭店(河南博物院店)(原农业路店)', '郑州师范学院', '34.79227,113.68007', '34.86471,113.62637', ['状态0', '13673', '2725'], 'na na']
['中州国际饭店(河南博物院店)(原农业路店)-郑州市体育馆', '中州国际饭店(河南博物院店)(原农业路店)', '郑州市体育馆', '34.79227,113.68007', '34.76295,113.67994', ['状态0', '5021', '1758'], 'na na']
['中州国际饭店(河南博物院店)(原农业路店)-郑州市体育场', '中州国际饭店(河南博物院店)(原农业路店)', '郑州市体育场', '34.79227,113.68007', '34.76295,113.67994', ['状态0', '5021', '1758'], 'na na']
['中州国际饭店(河南博物院店)(原农业路店)-华北水利水电大学', '中州国际饭店(河南博物院店)(原农业路店)', '华北水利水电大学', '34.79227,113.68007', '34.77593,113.76580', ['状态0', '11123', '2034'], 'na na']
['中州国际饭店(河南博物院店)(原农业路店)-北龙湖', '中州国际饭店(河南博物院店)(原农业路店)', '北龙湖', '34.79227,113.68007', '34.81829,113.74043', ['状态0', '10202', '2070'], 'na na']
['中州国际饭店(河南博物院店)(原农业路店)-郑州奥体中心体育馆', '中州国际饭店(河南博物院店)(原农业路店)', '郑州奥体中心体育馆', '34.79227,113.68007', '34.73476,113.54065', ['状态0', '22007', '2494'], 'na na']
['净隅酒店(郑州CBD会展中心未来北路店)-河南工业大学', '净隅酒店(郑州CBD会展中心未来北路店)', '河南工业大学', '34.78189,113.71313', '34.83330,113.55796', ['状态0', '21186', '2831'], 'na na']
['净隅酒店(郑州CBD会展中心未来北路店)-郑州大学', '净隅酒店(郑州CBD会展中心未来北路店)', '郑州大学', '34.78189,113.71313', '34.81414,113.54220', ['状态0', '20947', '2798'], 'na na']
['净隅酒店(郑州CBD会展中心未来北路店)-郑州工程技术学院', '净隅酒店(郑州CBD会展中心未来北路店)', '郑州工程技术学院', '34.78189,113.71313', '34.86633,113.65609', ['状态0', '17644', '2360'], 'na na']
['净隅酒店(郑州CBD会展中心未来北路店)-郑州师范学院', '净隅酒店(郑州CBD会展中心未来北路店)', '郑州师范学院', '34.78189,113.71313', '34.86471,113.62637', ['状态0', '18505', '2986'], 'na na']
['净隅酒店(郑州CBD会展中心未来北路店)-郑州市体育馆', '净隅酒店(郑州CBD会展中心未来北路店)', '郑州市体育馆', '34.78189,113.71313', '34.76295,113.67994', ['状态0', '5815', '1414'], 'na na']
['净隅酒店(郑州CBD会展中心未来北路店)-郑州市体育场', '净隅酒店(郑州CBD会展中心未来北路店)', '郑州市体育场', '34.78189,113.71313', '34.76295,113.67994', ['状态0', '5815', '1414'], 'na na']
['净隅酒店(郑州CBD会展中心未来北路店)-华北水利水电大学', '净隅酒店(郑州CBD会展中心未来北路店)', '华北水利水电大学', '34.78189,113.71313', '34.77593,113.76580', ['状态0', '7876', '1287'], 'na na']
['净隅酒店(郑州CBD会展中心未来北路店)-北龙湖', '净隅酒店(郑州CBD会展中心未来北路店)', '北龙湖', '34.78189,113.71313', '34.81829,113.74043', ['状态0', '7435', '1510'], 'na na']
['净隅酒店(郑州CBD会展中心未来北路店)-郑州奥体中心体育馆', '净隅酒店(郑州CBD会展中心未来北路店)', '郑州奥体中心体育馆', '34.78189,113.71313', '34.73476,113.54065', ['状态0', '27067', '2657'], 'na na']
['河南天地粤海酒店-河南工业大学', '河南天地粤海酒店', '河南工业大学', '34.79197,113.70389', '34.83330,113.55796', ['状态0', '19749', '2465'], 'na na']
['河南天地粤海酒店-郑州大学', '河南天地粤海酒店', '郑州大学', '34.79197,113.70389', '34.81414,113.54220', ['状态0', '19510', '2458'], 'na na']
['河南天地粤海酒店-郑州工程技术学院', '河南天地粤海酒店', '郑州工程技术学院', '34.79197,113.70389', '34.86633,113.65609', ['状态0', '14432', '2227'], 'na na']
['河南天地粤海酒店-郑州师范学院', '河南天地粤海酒店', '郑州师范学院', '34.79197,113.70389', '34.86471,113.62637', ['状态0', '18341', '2321'], 'na na']
['河南天地粤海酒店-郑州市体育馆', '河南天地粤海酒店', '郑州市体育馆', '34.79197,113.70389', '34.76295,113.67994', ['状态0', '7369', '1545'], 'na na']
['河南天地粤海酒店-郑州市体育场', '河南天地粤海酒店', '郑州市体育场', '34.79197,113.70389', '34.76295,113.67994', ['状态0', '7369', '1545'], 'na na']
['河南天地粤海酒店-华北水利水电大学', '河南天地粤海酒店', '华北水利水电大学', '34.79197,113.70389', '34.77593,113.76580', ['状态0', '8915', '1145'], 'na na']
['河南天地粤海酒店-北龙湖', '河南天地粤海酒店', '北龙湖', '34.79197,113.70389', '34.81829,113.74043', ['状态0', '7994', '1165'], 'na na']
['河南天地粤海酒店-郑州奥体中心体育馆', '河南天地粤海酒店', '郑州奥体中心体育馆', '34.79197,113.70389', '34.73476,113.54065', ['状态0', '23434', '2485'], 'na na']
['郑州M酒店-河南工业大学', '郑州M酒店', '河南工业大学', '34.74275,113.62279', '34.83330,113.55796', ['状态0', '16088', '2272'], 'na na']
['郑州M酒店-郑州大学', '郑州M酒店', '郑州大学', '34.74275,113.62279', '34.81414,113.54220', ['状态0', '15849', '2265'], 'na na']
['郑州M酒店-郑州工程技术学院', '郑州M酒店', '郑州工程技术学院', '34.74275,113.62279', '34.86633,113.65609', ['状态0', '24151', '3312'], 'na na']
['郑州M酒店-郑州师范学院', '郑州M酒店', '郑州师范学院', '34.74275,113.62279', '34.86471,113.62637', ['状态0', '20176', '2695'], 'na na']
['郑州M酒店-郑州市体育馆', '郑州M酒店', '郑州市体育馆', '34.74275,113.62279', '34.76295,113.67994', ['状态0', '8250', '1799'], 'na na']
['郑州M酒店-郑州市体育场', '郑州M酒店', '郑州市体育场', '34.74275,113.62279', '34.76295,113.67994', ['状态0', '8250', '1799'], 'na na']
['郑州M酒店-华北水利水电大学', '郑州M酒店', '华北水利水电大学', '34.74275,113.62279', '34.77593,113.76580', ['状态0', '17924', '2517'], 'na na']
['郑州M酒店-北龙湖', '郑州M酒店', '北龙湖', '34.74275,113.62279', '34.81829,113.74043', ['状态0', '24329', '2685'], 'na na']
['郑州M酒店-郑州奥体中心体育馆', '郑州M酒店', '郑州奥体中心体育馆', '34.74275,113.62279', '34.73476,113.54065', ['状态0', '11221', '969'], 'na na']
['艾尚酒店(郑州郑东新区高铁站店)-河南工业大学', '艾尚酒店(郑州郑东新区高铁站店)', '河南工业大学', '34.76697,113.77146', '34.83330,113.55796', ['状态0', '26197', '3568'], 'na na']
['艾尚酒店(郑州郑东新区高铁站店)-郑州大学', '艾尚酒店(郑州郑东新区高铁站店)', '郑州大学', '34.76697,113.77146', '34.81414,113.54220', ['状态0', '25958', '3553'], 'na na']
['艾尚酒店(郑州郑东新区高铁站店)-郑州工程技术学院', '艾尚酒店(郑州郑东新区高铁站店)', '郑州工程技术学院', '34.76697,113.77146', '34.86633,113.65609', ['状态0', '21125', '3404'], 'na na']
['艾尚酒店(郑州郑东新区高铁站店)-郑州师范学院', '艾尚酒店(郑州郑东新区高铁站店)', '郑州师范学院', '34.76697,113.77146', '34.86471,113.62637', ['状态0', '23516', '3730'], 'na na']
['艾尚酒店(郑州郑东新区高铁站店)-郑州市体育馆', '艾尚酒店(郑州郑东新区高铁站店)', '郑州市体育馆', '34.76697,113.77146', '34.76295,113.67994', ['状态0', '10327', '2242'], 'na na']
['艾尚酒店(郑州郑东新区高铁站店)-郑州市体育场', '艾尚酒店(郑州郑东新区高铁站店)', '郑州市体育场', '34.76697,113.77146', '34.76295,113.67994', ['状态0', '10327', '2242'], 'na na']
['艾尚酒店(郑州郑东新区高铁站店)-华北水利水电大学', '艾尚酒店(郑州郑东新区高铁站店)', '华北水利水电大学', '34.76697,113.77146', '34.77593,113.76580', ['状态0', '2410', '702'], 'na na']
['艾尚酒店(郑州郑东新区高铁站店)-北龙湖', '艾尚酒店(郑州郑东新区高铁站店)', '北龙湖', '34.76697,113.77146', '34.81829,113.74043', ['状态0', '9441', '2041'], 'na na']
['艾尚酒店(郑州郑东新区高铁站店)-郑州奥体中心体育馆', '艾尚酒店(郑州郑东新区高铁站店)', '郑州奥体中心体育馆', '34.76697,113.77146', '34.73476,113.54065', ['状态0', '27382', '2893'], 'na na']
['郑州正方元锦江国际饭店-河南工业大学', '郑州正方元锦江国际饭店', '河南工业大学', '34.76551,113.75021', '34.83330,113.55796', ['状态0', '24267', '3258'], 'na na']
['郑州正方元锦江国际饭店-郑州大学', '郑州正方元锦江国际饭店', '郑州大学', '34.76551,113.75021', '34.81414,113.54220', ['状态0', '24028', '3150'], 'na na']
['郑州正方元锦江国际饭店-郑州工程技术学院', '郑州正方元锦江国际饭店', '郑州工程技术学院', '34.76551,113.75021', '34.86633,113.65609', ['状态0', '19195', '3202'], 'na na']
['郑州正方元锦江国际饭店-郑州师范学院', '郑州正方元锦江国际饭店', '郑州师范学院', '34.76551,113.75021', '34.86471,113.62637', ['状态0', '21586', '3371'], 'na na']
['郑州正方元锦江国际饭店-郑州市体育馆', '郑州正方元锦江国际饭店', '郑州市体育馆', '34.76551,113.75021', '34.76295,113.67994', ['状态0', '8397', '1909'], 'na na']
['郑州正方元锦江国际饭店-郑州市体育场', '郑州正方元锦江国际饭店', '郑州市体育场', '34.76551,113.75021', '34.76295,113.67994', ['状态0', '8397', '1910'], 'na na']
['郑州正方元锦江国际饭店-华北水利水电大学', '郑州正方元锦江国际饭店', '华北水利水电大学', '34.76551,113.75021', '34.77593,113.76580', ['状态0', '3570', '555'], 'na na']
['郑州正方元锦江国际饭店-北龙湖', '郑州正方元锦江国际饭店', '北龙湖', '34.76551,113.75021', '34.81829,113.74043', ['状态0', '8354', '1773'], 'na na']
['郑州正方元锦江国际饭店-郑州奥体中心体育馆', '郑州正方元锦江国际饭店', '郑州奥体中心体育馆', '34.76551,113.75021', '34.73476,113.54065', ['状态0', '25962', '2549'], 'na na']
['郑州建国饭店-河南工业大学', '郑州建国饭店', '河南工业大学', '34.76931,113.72205', '34.83330,113.55796', ['状态0', '22105', '2824'], 'na na']
['郑州建国饭店-郑州大学', '郑州建国饭店', '郑州大学', '34.76931,113.72205', '34.81414,113.54220', ['状态0', '22272', '2980'], 'na na']
['郑州建国饭店-郑州工程技术学院', '郑州建国饭店', '郑州工程技术学院', '34.76931,113.72205', '34.86633,113.65609', ['状态0', '17194', '2765'], 'na na']
['郑州建国饭店-郑州师范学院', '郑州建国饭店', '郑州师范学院', '34.76931,113.72205', '34.86471,113.62637', ['状态0', '19830', '3158'], 'na na']
['郑州建国饭店-郑州市体育馆', '郑州建国饭店', '郑州市体育馆', '34.76931,113.72205', '34.76295,113.67994', ['状态0', '5032', '1166'], 'na na']
['郑州建国饭店-郑州市体育场', '郑州建国饭店', '郑州市体育场', '34.76931,113.72205', '34.76295,113.67994', ['状态0', '5032', '1166'], 'na na']
['郑州建国饭店-华北水利水电大学', '郑州建国饭店', '华北水利水电大学', '34.76931,113.72205', '34.77593,113.76580', ['状态0', '5997', '928'], 'na na']
['郑州建国饭店-北龙湖', '郑州建国饭店', '北龙湖', '34.76931,113.72205', '34.81829,113.74043', ['状态0', '8959', '1632'], 'na na']
['郑州建国饭店-郑州奥体中心体育馆', '郑州建国饭店', '郑州奥体中心体育馆', '34.76931,113.72205', '34.73476,113.54065', ['状态0', '25188', '2292'], 'na na']
['仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-河南工业大学', '仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)', '河南工业大学', '34.74679,113.71135', '34.83330,113.55796', ['状态0', '23632', '3492'], 'na na']
['仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-郑州大学', '仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)', '郑州大学', '34.74679,113.71135', '34.81414,113.54220', ['状态0', '23799', '3523'], 'na na']
['仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-郑州工程技术学院', '仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)', '郑州工程技术学院', '34.74679,113.71135', '34.86633,113.65609', ['状态0', '18966', '3379'], 'na na']
['仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-郑州师范学院', '仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)', '郑州师范学院', '34.74679,113.71135', '34.86471,113.62637', ['状态0', '21357', '3705'], 'na na']
['仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-郑州市体育馆', '仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)', '郑州市体育馆', '34.74679,113.71135', '34.76295,113.67994', ['状态0', '4683', '1315'], 'na na']
['仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-郑州市体育场', '仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)', '郑州市体育场', '34.74679,113.71135', '34.76295,113.67994', ['状态0', '4683', '1315'], 'na na']
['仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-华北水利水电大学', '仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)', '华北水利水电大学', '34.74679,113.71135', '34.77593,113.76580', ['状态0', '8675', '1414'], 'na na']
['仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-北龙湖', '仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)', '北龙湖', '34.74679,113.71135', '34.81829,113.74043', ['状态0', '12283', '2434'], 'na na']
['仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-郑州奥体中心体育馆', '仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)', '郑州奥体中心体育馆', '34.74679,113.71135', '34.73476,113.54065', ['状态0', '19775', '1766'], 'na na']
['河南郑州索菲特国际饭店-河南工业大学', '河南郑州索菲特国际饭店', '河南工业大学', '34.76811,113.70074', '34.83330,113.55796', ['状态0', '23064', '2949'], 'na na']
['河南郑州索菲特国际饭店-郑州大学', '河南郑州索菲特国际饭店', '郑州大学', '34.76811,113.70074', '34.81414,113.54220', ['状态0', '23231', '3080'], 'na na']
['河南郑州索菲特国际饭店-郑州工程技术学院', '河南郑州索菲特国际饭店', '郑州工程技术学院', '34.76811,113.70074', '34.86633,113.65609', ['状态0', '18153', '2904'], 'na na']
['河南郑州索菲特国际饭店-郑州师范学院', '河南郑州索菲特国际饭店', '郑州师范学院', '34.76811,113.70074', '34.86471,113.62637', ['状态0', '20544', '3099'], 'na na']
['河南郑州索菲特国际饭店-郑州市体育馆', '河南郑州索菲特国际饭店', '郑州市体育馆', '34.76811,113.70074', '34.76295,113.67994', ['状态0', '4580', '1071'], 'na na']
['河南郑州索菲特国际饭店-郑州市体育场', '河南郑州索菲特国际饭店', '郑州市体育场', '34.76811,113.70074', '34.76295,113.67994', ['状态0', '4580', '1071'], 'na na']
['河南郑州索菲特国际饭店-华北水利水电大学', '河南郑州索菲特国际饭店', '华北水利水电大学', '34.76811,113.70074', '34.77593,113.76580', ['状态0', '7742', '1112'], 'na na']
['河南郑州索菲特国际饭店-北龙湖', '河南郑州索菲特国际饭店', '北龙湖', '34.76811,113.70074', '34.81829,113.74043', ['状态0', '11715', '1831'], 'na na']
['河南郑州索菲特国际饭店-郑州奥体中心体育馆', '河南郑州索菲特国际饭店', '郑州奥体中心体育馆', '34.76811,113.70074', '34.73476,113.54065', ['状态0', '23222', '2498'], 'na na']
['仟那绿城精品酒店(郑州紫荆山路店)-河南工业大学', '仟那绿城精品酒店(郑州紫荆山路店)', '河南工业大学', '34.74539,113.68871', '34.83330,113.55796', ['状态0', '21135', '2894'], 'na na']
['仟那绿城精品酒店(郑州紫荆山路店)-郑州大学', '仟那绿城精品酒店(郑州紫荆山路店)', '郑州大学', '34.74539,113.68871', '34.81414,113.54220', ['状态0', '20896', '2959'], 'na na']
['仟那绿城精品酒店(郑州紫荆山路店)-郑州工程技术学院', '仟那绿城精品酒店(郑州紫荆山路店)', '郑州工程技术学院', '34.74539,113.68871', '34.86633,113.65609', ['状态0', '19370', '3476'], 'na na']
['仟那绿城精品酒店(郑州紫荆山路店)-郑州师范学院', '仟那绿城精品酒店(郑州紫荆山路店)', '郑州师范学院', '34.74539,113.68871', '34.86471,113.62637', ['状态0', '17931', '3070'], 'na na']
['仟那绿城精品酒店(郑州紫荆山路店)-郑州市体育馆', '仟那绿城精品酒店(郑州紫荆山路店)', '郑州市体育馆', '34.74539,113.68871', '34.76295,113.67994', ['状态0', '3995', '733'], 'na na']
['仟那绿城精品酒店(郑州紫荆山路店)-郑州市体育场', '仟那绿城精品酒店(郑州紫荆山路店)', '郑州市体育场', '34.74539,113.68871', '34.76295,113.67994', ['状态0', '3995', '734'], 'na na']
['仟那绿城精品酒店(郑州紫荆山路店)-华北水利水电大学', '仟那绿城精品酒店(郑州紫荆山路店)', '华北水利水电大学', '34.74539,113.68871', '34.77593,113.76580', ['状态0', '13730', '2012'], 'na na']
['仟那绿城精品酒店(郑州紫荆山路店)-北龙湖', '仟那绿城精品酒店(郑州紫荆山路店)', '北龙湖', '34.74539,113.68871', '34.81829,113.74043', ['状态0', '17104', '2586'], 'na na']
['仟那绿城精品酒店(郑州紫荆山路店)-郑州奥体中心体育馆', '仟那绿城精品酒店(郑州紫荆山路店)', '郑州奥体中心体育馆', '34.74539,113.68871', '34.73476,113.54065', ['状态0', '17319', '1278'], 'na na']
['艾尚酒店(郑州中州大道郑汴路店)-河南工业大学', '艾尚酒店(郑州中州大道郑汴路店)', '河南工业大学', '34.75429,113.72864', '34.83330,113.55796', ['状态0', '24108', '2788'], 'na na']
['艾尚酒店(郑州中州大道郑汴路店)-郑州大学', '艾尚酒店(郑州中州大道郑汴路店)', '郑州大学', '34.75429,113.72864', '34.81414,113.54220', ['状态0', '23869', '2851'], 'na na']
['艾尚酒店(郑州中州大道郑汴路店)-郑州工程技术学院', '艾尚酒店(郑州中州大道郑汴路店)', '郑州工程技术学院', '34.75429,113.72864', '34.86633,113.65609', ['状态0', '19036', '2776'], 'na na']
['艾尚酒店(郑州中州大道郑汴路店)-郑州师范学院', '艾尚酒店(郑州中州大道郑汴路店)', '郑州师范学院', '34.75429,113.72864', '34.86471,113.62637', ['状态0', '22700', '2661'], 'na na']
['艾尚酒店(郑州中州大道郑汴路店)-郑州市体育馆', '艾尚酒店(郑州中州大道郑汴路店)', '郑州市体育馆', '34.75429,113.72864', '34.76295,113.67994', ['状态0', '5790', '1450'], 'na na']
['艾尚酒店(郑州中州大道郑汴路店)-郑州市体育场', '艾尚酒店(郑州中州大道郑汴路店)', '郑州市体育场', '34.75429,113.72864', '34.76295,113.67994', ['状态0', '5790', '1446'], 'na na']
['艾尚酒店(郑州中州大道郑汴路店)-华北水利水电大学', '艾尚酒店(郑州中州大道郑汴路店)', '华北水利水电大学', '34.75429,113.72864', '34.77593,113.76580', ['状态0', '6587', '1048'], 'na na']
['艾尚酒店(郑州中州大道郑汴路店)-北龙湖', '艾尚酒店(郑州中州大道郑汴路店)', '北龙湖', '34.75429,113.72864', '34.81829,113.74043', ['状态0', '10656', '1877'], 'na na']
['艾尚酒店(郑州中州大道郑汴路店)-郑州奥体中心体育馆', '艾尚酒店(郑州中州大道郑汴路店)', '郑州奥体中心体育馆', '34.75429,113.72864', '34.73476,113.54065', ['状态0', '22764', '2074'], 'na na']
['喜鹊愉家旅馆(郑州中州大道店)(原东风路店)-河南工业大学', '喜鹊愉家旅馆(郑州中州大道店)(原东风路店)', '河南工业大学', '34.79910,113.70672', '34.83330,113.55796', ['状态0', '18510', '2237'], 'na na']
