正方元锦江国际饭店-河南工业大学,正方元锦江国际饭店,河南工业大学,"34.76551,113.75021","34.83330,113.55796",状态201breakbreak,nana
大河锦悦酒店-郑州市体育馆,大河锦悦酒店,郑州市体育馆,"34.77312,113.72914","34.76295,113.67994",状态0,6696,946,nana
大河锦悦酒店-郑州市体育场,大河锦悦酒店,郑州市体育场,"34.77312,113.72914","34.76295,113.67994",状态0,6696,946,nana
大河锦悦酒店-华北水利水电大学,大河锦悦酒店,华北水利水电大学,"34.77312,113.72914","34.77593,113.76580",状态0,5888,867,nana
大河锦悦酒店-北龙湖,大河锦悦酒店,北龙湖,"34.77312,113.72914","34.81829,113.74043",状态0,9536,862,nana
大河锦悦酒店-郑州奥体中心体育馆,大河锦悦酒店,郑州奥体中心体育馆,"34.77312,113.72914","34.73476,113.54065",状态0,25180,1671,nana
丰乐园酒店-河南工业大学,丰乐园酒店,河南工业大学,"34.80962,113.64053","34.83330,113.55796",状态0,10253,1391,nana
丰乐园酒店-郑州大学,丰乐园酒店,郑州大学,"34.80962,113.64053","34.81414,113.54220",状态0,10420,1404,nana
丰乐园酒店-郑州工程技术学院,丰乐园酒店,郑州工程技术学院,"34.80962,113.64053","34.86633,113.65609",状态0,9379,1866,nana
丰乐园酒店-郑州师范学院,丰乐园酒店,郑州师范学院,"34.80962,113.64053","34.86471,113.62637",状态0,8952,1416,nana
丰乐园酒店-郑州市体育馆,丰乐园酒店,郑州市体育馆,"34.80962,113.64053","34.76295,113.67994",状态0,7355,1720,nana
丰乐园酒店-郑州市体育场,丰乐园酒店,郑州市体育场,"34.80962,113.64053","34.76295,113.67994",状态0,7355,1720,nana
丰乐园酒店-华北水利水电大学,丰乐园酒店,华北水利水电大学,"34.80962,113.64053","34.77593,113.76580",状态0,19538,2131,nana
丰乐园酒店-北龙湖,丰乐园酒店,北龙湖,"34.80962,113.64053","34.81829,113.74043",状态0,11530,1645,nana
丰乐园酒店-郑州奥体中心体育馆,丰乐园酒店,郑州奥体中心体育馆,"34.80962,113.64053","34.73476,113.54065",状态0,20758,1872,nana
海容大酒店-河南工业大学,海容大酒店,河南工业大学,"34.77406,113.75533","34.83330,113.55796",状态0,23754,2134,nana
海容大酒店-郑州大学,海容大酒店,郑州大学,"34.77406,113.75533","34.81414,113.54220",状态0,23515,2059,nana
海容大酒店-郑州工程技术学院,海容大酒店,郑州工程技术学院,"34.77406,113.75533","34.86633,113.65609",状态0,18682,1917,nana
海容大酒店-郑州师范学院,海容大酒店,郑州师范学院,"34.77406,113.75533","34.86471,113.62637",状态0,21073,2210,nana
海容大酒店-郑州市体育馆,海容大酒店,郑州市体育馆,"34.77406,113.75533","34.76295,113.67994",状态0,8549,1179,nana
海容大酒店-郑州市体育场,海容大酒店,郑州市体育场,"34.77406,113.75533","34.76295,113.67994",状态0,8549,1179,nana
海容大酒店-华北水利水电大学,海容大酒店,华北水利水电大学,"34.77406,113.75533","34.77593,113.76580",状态0,1586,307,nana
海容大酒店-北龙湖,海容大酒店,北龙湖,"34.77406,113.75533","34.81829,113.74043",状态0,7556,1055,nana
海容大酒店-郑州奥体中心体育馆,海容大酒店,郑州奥体中心体育馆,"34.77406,113.75533","34.73476,113.54065",状态0,26774,1906,nana
河南天地粤海酒店-河南工业大学,河南天地粤海酒店,河南工业大学,"34.79197,113.70389","34.83330,113.55796",状态0,19749,1730,nana
河南天地粤海酒店-郑州大学,河南天地粤海酒店,郑州大学,"34.79197,113.70389","34.81414,113.54220",状态0,19510,1668,nana
河南天地粤海酒店-郑州工程技术学院,河南天地粤海酒店,郑州工程技术学院,"34.79197,113.70389","34.86633,113.65609",状态0,14677,1512,nana
河南天地粤海酒店-郑州师范学院,河南天地粤海酒店,郑州师范学院,"34.79197,113.70389","34.86471,113.62637",状态0,17068,1798,nana
河南天地粤海酒店-郑州市体育馆,河南天地粤海酒店,郑州市体育馆,"34.79197,113.70389","34.76295,113.67994",状态0,7369,1258,nana
河南天地粤海酒店-郑州市体育场,河南天地粤海酒店,郑州市体育场,"34.79197,113.70389","34.76295,113.67994",状态0,7369,1258,nana
河南天地粤海酒店-华北水利水电大学,河南天地粤海酒店,华北水利水电大学,"34.79197,113.70389","34.77593,113.76580",状态0,8915,1325,nana
河南天地粤海酒店-北龙湖,河南天地粤海酒店,北龙湖,"34.79197,113.70389","34.81829,113.74043",状态0,7994,785,nana
河南天地粤海酒店-郑州奥体中心体育馆,河南天地粤海酒店,郑州奥体中心体育馆,"34.79197,113.70389","34.73476,113.54065",状态0,23434,1961,nana
中州皇冠假日酒店-河南工业大学,中州皇冠假日酒店,河南工业大学,"34.76811,113.70074","34.83330,113.55796",状态0,23064,2186,nana
中州皇冠假日酒店-郑州大学,中州皇冠假日酒店,郑州大学,"34.76811,113.70074","34.81414,113.54220",状态0,23231,2189,nana
中州皇冠假日酒店-郑州工程技术学院,中州皇冠假日酒店,郑州工程技术学院,"34.76811,113.70074","34.86633,113.65609",状态0,18398,2062,nana
中州皇冠假日酒店-郑州师范学院,中州皇冠假日酒店,郑州师范学院,"34.76811,113.70074","34.86471,113.62637",状态0,22062,2220,nana
中州皇冠假日酒店-郑州市体育馆,中州皇冠假日酒店,郑州市体育馆,"34.76811,113.70074","34.76295,113.67994",状态0,4580,1021,nana
中州皇冠假日酒店-郑州市体育场,中州皇冠假日酒店,郑州市体育场,"34.76811,113.70074","34.76295,113.67994",状态0,4580,1021,nana
中州皇冠假日酒店-华北水利水电大学,中州皇冠假日酒店,华北水利水电大学,"34.76811,113.70074","34.77593,113.76580",状态0,7742,1154,nana
中州皇冠假日酒店-北龙湖,中州皇冠假日酒店,北龙湖,"34.76811,113.70074","34.81829,113.74043",状态0,11715,1305,nana
中州皇冠假日酒店-郑州奥体中心体育馆,中州皇冠假日酒店,郑州奥体中心体育馆,"34.76811,113.70074","34.73476,113.54065",状态0,23222,2260,nana
弘润华夏大酒店-河南工业大学,弘润华夏大酒店,河南工业大学,"34.81157,113.63875","34.83330,113.55796",状态0,10243,1339,nana
弘润华夏大酒店-郑州大学,弘润华夏大酒店,郑州大学,"34.81157,113.63875","34.81414,113.54220",状态0,10410,1351,nana
弘润华夏大酒店-郑州工程技术学院,弘润华夏大酒店,郑州工程技术学院,"34.81157,113.63875","34.86633,113.65609",状态0,11527,1743,nana
弘润华夏大酒店-郑州师范学院,弘润华夏大酒店,郑州师范学院,"34.81157,113.63875","34.86471,113.62637",状态0,8942,1359,nana
弘润华夏大酒店-郑州市体育馆,弘润华夏大酒店,郑州市体育馆,"34.81157,113.63875","34.76295,113.67994",状态0,7652,1722,nana
弘润华夏大酒店-郑州市体育场,弘润华夏大酒店,郑州市体育场,"34.81157,113.63875","34.76295,113.67994",状态0,7652,1722,nana
弘润华夏大酒店-华北水利水电大学,弘润华夏大酒店,华北水利水电大学,"34.81157,113.63875","34.77593,113.76580",状态0,19528,2084,nana
弘润华夏大酒店-北龙湖,弘润华夏大酒店,北龙湖,"34.81157,113.63875","34.81829,113.74043",状态0,11520,1583,nana
弘润华夏大酒店-郑州奥体中心体育馆,弘润华夏大酒店,郑州奥体中心体育馆,"34.81157,113.63875","34.73476,113.54065",状态0,20748,1812,nana
郑州华智酒店-河南工业大学,郑州华智酒店,河南工业大学,"34.81134,113.54544","34.83330,113.55796",状态0,3574,524,nana
郑州华智酒店-郑州大学,郑州华智酒店,郑州大学,"34.81134,113.54544","34.81414,113.54220",状态0,624,93,nana
郑州华智酒店-郑州工程技术学院,郑州华智酒店,郑州工程技术学院,"34.81134,113.54544","34.86633,113.65609",状态0,19704,2476,nana
郑州华智酒店-郑州师范学院,郑州华智酒店,郑州师范学院,"34.81134,113.54544","34.86471,113.62637",状态0,14412,2119,nana
郑州华智酒店-郑州市体育馆,郑州华智酒店,郑州市体育馆,"34.81134,113.54544","34.76295,113.67994",状态0,17502,2314,nana
郑州华智酒店-郑州市体育场,郑州华智酒店,郑州市体育场,"34.81134,113.54544","34.76295,113.67994",状态0,17502,2314,nana
郑州华智酒店-华北水利水电大学,郑州华智酒店,华北水利水电大学,"34.81134,113.54544","34.77593,113.76580",状态0,27890,2692,nana
郑州华智酒店-北龙湖,郑州华智酒店,北龙湖,"34.81134,113.54544","34.81829,113.74043",状态0,19882,2190,nana
郑州华智酒店-郑州奥体中心体育馆,郑州华智酒店,郑州奥体中心体育馆,"34.81134,113.54544","34.73476,113.54065",状态0,21698,1978,nana
汇艺万怡酒店-河南工业大学,汇艺万怡酒店,河南工业大学,"34.76031,113.77730","34.83330,113.55796",状态0,27370,2603,nana
汇艺万怡酒店-郑州大学,汇艺万怡酒店,郑州大学,"34.76031,113.77730","34.81414,113.54220",状态0,27131,2528,nana
汇艺万怡酒店-郑州工程技术学院,汇艺万怡酒店,郑州工程技术学院,"34.76031,113.77730","34.86633,113.65609",状态0,22298,2399,nana
汇艺万怡酒店-郑州师范学院,汇艺万怡酒店,郑州师范学院,"34.76031,113.77730","34.86471,113.62637",状态0,24689,2680,nana
汇艺万怡酒店-郑州市体育馆,汇艺万怡酒店,郑州市体育馆,"34.76031,113.77730","34.76295,113.67994",状态0,11500,1636,nana
汇艺万怡酒店-郑州市体育场,汇艺万怡酒店,郑州市体育场,"34.76031,113.77730","34.76295,113.67994",状态0,11500,1636,nana
汇艺万怡酒店-华北水利水电大学,汇艺万怡酒店,华北水利水电大学,"34.76031,113.77730","34.77593,113.76580",状态0,2708,482,nana
汇艺万怡酒店-北龙湖,汇艺万怡酒店,北龙湖,"34.76031,113.77730","34.81829,113.74043",状态0,9739,1401,nana
汇艺万怡酒店-郑州奥体中心体育馆,汇艺万怡酒店,郑州奥体中心体育馆,"34.76031,113.77730","34.73476,113.54065",状态0,27196,2075,nana
五洲大酒店-河南工业大学,五洲大酒店,河南工业大学,"34.80343,113.64716","34.83330,113.55796",状态0,11597,1642,nana
五洲大酒店-郑州大学,五洲大酒店,郑州大学,"34.80343,113.64716","34.81414,113.54220",状态0,11764,1662,nana
五洲大酒店-郑州工程技术学院,五洲大酒店,郑州工程技术学院,"34.80343,113.64716","34.86633,113.65609",状态0,11471,1756,nana
五洲大酒店-郑州师范学院,五洲大酒店,郑州师范学院,"34.80343,113.64716","34.86471,113.62637",状态0,10595,1667,nana
五洲大酒店-郑州市体育馆,五洲大酒店,郑州市体育馆,"34.80343,113.64716","34.76295,113.67994",状态0,7170,1621,nana
五洲大酒店-郑州市体育场,五洲大酒店,郑州市体育场,"34.80343,113.64716","34.76295,113.67994",状态0,7170,1621,nana
五洲大酒店-华北水利水电大学,五洲大酒店,华北水利水电大学,"34.80343,113.64716","34.77593,113.76580",状态0,19657,1975,nana
五洲大酒店-北龙湖,五洲大酒店,北龙湖,"34.80343,113.64716","34.81829,113.74043",状态0,11649,1474,nana
五洲大酒店-郑州奥体中心体育馆,五洲大酒店,郑州奥体中心体育馆,"34.80343,113.64716","34.73476,113.54065",状态0,22102,2087,nana
河南饭店-河南工业大学,河南饭店,河南工业大学,"34.77130,113.68791","34.83330,113.55796",状态0,19154,2253,nana
河南饭店-郑州大学,河南饭店,郑州大学,"34.77130,113.68791","34.81414,113.54220",状态0,19321,2265,nana
河南饭店-郑州工程技术学院,河南饭店,郑州工程技术学院,"34.77130,113.68791","34.86633,113.65609",状态0,14488,2145,nana
河南饭店-郑州师范学院,河南饭店,郑州师范学院,"34.77130,113.68791","34.86471,113.62637",状态0,15825,2444,nana
河南饭店-郑州市体育馆,河南饭店,郑州市体育馆,"34.77130,113.68791","34.76295,113.67994",状态0,2041,536,nana
河南饭店-郑州市体育场,河南饭店,郑州市体育场,"34.77130,113.68791","34.76295,113.67994",状态0,2041,536,nana
河南饭店-华北水利水电大学,河南饭店,华北水利水电大学,"34.77130,113.68791","34.77593,113.76580",状态0,9037,1488,nana
河南饭店-北龙湖,河南饭店,北龙湖,"34.77130,113.68791","34.81829,113.74043",状态0,11631,1685,nana
河南饭店-郑州奥体中心体育馆,河南饭店,郑州奥体中心体育馆,"34.77130,113.68791","34.73476,113.54065",状态0,21368,1615,nana
大河锦江饭店-河南工业大学,大河锦江饭店,河南工业大学,"34.77858,113.68823","34.83330,113.55796",状态0,18754,2097,nana
大河锦江饭店-郑州大学,大河锦江饭店,郑州大学,"34.77858,113.68823","34.81414,113.54220",状态0,18921,2126,nana
大河锦江饭店-郑州工程技术学院,大河锦江饭店,郑州工程技术学院,"34.77858,113.68823","34.86633,113.65609",状态0,12993,2203,nana
大河锦江饭店-郑州师范学院,大河锦江饭店,郑州师范学院,"34.77858,113.68823","34.86471,113.62637",状态0,16700,2475,nana
大河锦江饭店-郑州市体育馆,大河锦江饭店,郑州市体育馆,"34.77858,113.68823","34.76295,113.67994",状态0,2759,498,nana
大河锦江饭店-郑州市体育场,大河锦江饭店,郑州市体育场,"34.77858,113.68823","34.76295,113.67994",状态0,2759,498,nana
大河锦江饭店-华北水利水电大学,大河锦江饭店,华北水利水电大学,"34.77858,113.68823","34.77593,113.76580",状态0,9785,1440,nana
大河锦江饭店-北龙湖,大河锦江饭店,北龙湖,"34.77858,113.68823","34.81829,113.74043",状态0,11428,1460,nana
大河锦江饭店-郑州奥体中心体育馆,大河锦江饭店,郑州奥体中心体育馆,"34.77858,113.68823","34.73476,113.54065",状态0,22243,1629,nana
易元深航国际酒店-河南工业大学,易元深航国际酒店,河南工业大学,"34.75241,113.78105","34.83330,113.55796",状态0,28855,3199,nana
易元深航国际酒店-郑州大学,易元深航国际酒店,郑州大学,"34.75241,113.78105","34.81414,113.54220",状态0,30572,2676,nana
易元深航国际酒店-郑州工程技术学院,易元深航国际酒店,郑州工程技术学院,"34.75241,113.78105","34.86633,113.65609",状态0,23783,3036,nana
易元深航国际酒店-郑州师范学院,易元深航国际酒店,郑州师范学院,"34.75241,113.78105","34.86471,113.62637",状态0,26174,3304,nana
易元深航国际酒店-郑州市体育馆,易元深航国际酒店,郑州市体育馆,"34.75241,113.78105","34.76295,113.67994",状态0,12923,1950,nana
易元深航国际酒店-郑州市体育场,易元深航国际酒店,郑州市体育场,"34.75241,113.78105","34.76295,113.67994",状态0,12923,1950,nana
易元深航国际酒店-华北水利水电大学,易元深航国际酒店,华北水利水电大学,"34.75241,113.78105","34.77593,113.76580",状态0,4131,801,nana
易元深航国际酒店-北龙湖,易元深航国际酒店,北龙湖,"34.75241,113.78105","34.81829,113.74043",状态0,13911,1603,nana
易元深航国际酒店-郑州奥体中心体育馆,易元深航国际酒店,郑州奥体中心体育馆,"34.75241,113.78105","34.73476,113.54065",状态0,27595,2163,nana
意如逸泉国际酒店-河南工业大学,意如逸泉国际酒店,河南工业大学,"34.74567,113.74044","34.83330,113.55796",状态0,25073,2556,nana
意如逸泉国际酒店-郑州大学,意如逸泉国际酒店,郑州大学,"34.74567,113.74044","34.81414,113.54220",状态0,24834,2486,nana
意如逸泉国际酒店-郑州工程技术学院,意如逸泉国际酒店,郑州工程技术学院,"34.74567,113.74044","34.86633,113.65609",状态0,20001,2345,nana
意如逸泉国际酒店-郑州师范学院,意如逸泉国际酒店,郑州师范学院,"34.74567,113.74044","34.86471,113.62637",状态0,22392,2633,nana
意如逸泉国际酒店-郑州市体育馆,意如逸泉国际酒店,郑州市体育馆,"34.74567,113.74044","34.76295,113.67994",状态0,9679,1626,nana
意如逸泉国际酒店-郑州市体育场,意如逸泉国际酒店,郑州市体育场,"34.74567,113.74044","34.76295,113.67994",状态0,9679,1613,nana
意如逸泉国际酒店-华北水利水电大学,意如逸泉国际酒店,华北水利水电大学,"34.74567,113.74044","34.77593,113.76580",状态0,6363,1185,nana
意如逸泉国际酒店-北龙湖,意如逸泉国际酒店,北龙湖,"34.74567,113.74044","34.81829,113.74043",状态0,13318,1678,nana
意如逸泉国际酒店-郑州奥体中心体育馆,意如逸泉国际酒店,郑州奥体中心体育馆,"34.74567,113.74044","34.73476,113.54065",状态0,22350,1856,nana
银河来旺达酒店-河南工业大学,银河来旺达酒店,河南工业大学,"34.74979,113.74652","34.83330,113.55796",状态0,25717,2781,nana
银河来旺达酒店-郑州大学,银河来旺达酒店,郑州大学,"34.74979,113.74652","34.81414,113.54220",状态0,25478,2710,nana
银河来旺达酒店-郑州工程技术学院,银河来旺达酒店,郑州工程技术学院,"34.74979,113.74652","34.86633,113.65609",状态0,20645,2563,nana
银河来旺达酒店-郑州师范学院,银河来旺达酒店,郑州师范学院,"34.74979,113.74652","34.86471,113.62637",状态0,24309,2676,nana
银河来旺达酒店-郑州市体育馆,银河来旺达酒店,郑州市体育馆,"34.74979,113.74652","34.76295,113.67994",状态0,10785,1941,nana
银河来旺达酒店-郑州市体育场,银河来旺达酒店,郑州市体育场,"34.74979,113.74652","34.76295,113.67994",状态0,10785,1934,nana
银河来旺达酒店-华北水利水电大学,银河来旺达酒店,华北水利水电大学,"34.74979,113.74652","34.77593,113.76580",状态0,5502,825,nana
银河来旺达酒店-北龙湖,银河来旺达酒店,北龙湖,"34.74979,113.74652","34.81829,113.74043",状态0,13962,1804,nana
银河来旺达酒店-郑州奥体中心体育馆,银河来旺达酒店,郑州奥体中心体育馆,"34.74979,113.74652","34.73476,113.54065",状态0,24862,1776,nana
永和铂爵国际酒店-河南工业大学,永和铂爵国际酒店,河南工业大学,"34.76917,113.75599","34.83330,113.55796",状态0,24718,2321,nana
永和铂爵国际酒店-郑州大学,永和铂爵国际酒店,郑州大学,"34.76917,113.75599","34.81414,113.54220",状态0,24479,2259,nana
永和铂爵国际酒店-郑州工程技术学院,永和铂爵国际酒店,郑州工程技术学院,"34.76917,113.75599","34.86633,113.65609",状态0,19646,2128,nana
永和铂爵国际酒店-郑州师范学院,永和铂爵国际酒店,郑州师范学院,"34.76917,113.75599","34.86471,113.62637",状态0,22037,2385,nana
永和铂爵国际酒店-郑州市体育馆,永和铂爵国际酒店,郑州市体育馆,"34.76917,113.75599","34.76295,113.67994",状态0,8848,1310,nana
永和铂爵国际酒店-郑州市体育场,永和铂爵国际酒店,郑州市体育场,"34.76917,113.75599","34.76295,113.67994",状态0,8848,1310,nana
永和铂爵国际酒店-华北水利水电大学,永和铂爵国际酒店,华北水利水电大学,"34.76917,113.75599","34.77593,113.76580",状态0,2882,376,nana
永和铂爵国际酒店-北龙湖,永和铂爵国际酒店,北龙湖,"34.76917,113.75599","34.81829,113.74043",状态0,9913,1286,nana
永和铂爵国际酒店-郑州奥体中心体育馆,永和铂爵国际酒店,郑州奥体中心体育馆,"34.76917,113.75599","34.73476,113.54065",状态0,27073,2048,nana
郑飞国际酒店-河南工业大学,郑飞国际酒店,河南工业大学,"34.70634,113.64191","34.83330,113.55796",状态0,20466,2579,nana
郑飞国际酒店-郑州大学,郑飞国际酒店,郑州大学,"34.70634,113.64191","34.81414,113.54220",状态0,20227,2515,nana
郑飞国际酒店-郑州工程技术学院,郑飞国际酒店,郑州工程技术学院,"34.70634,113.64191","34.86633,113.65609",状态0,28529,3237,nana
郑飞国际酒店-郑州师范学院,郑飞国际酒店,郑州师范学院,"34.70634,113.64191","34.86471,113.62637",状态0,24554,3003,nana
郑飞国际酒店-郑州市体育馆,郑飞国际酒店,郑州市体育馆,"34.70634,113.64191","34.76295,113.67994",状态0,9586,1800,nana
郑飞国际酒店-郑州市体育场,郑飞国际酒店,郑州市体育场,"34.70634,113.64191","34.76295,113.67994",状态0,9586,1800,nana
郑飞国际酒店-华北水利水电大学,郑飞国际酒店,华北水利水电大学,"34.70634,113.64191","34.77593,113.76580",状态0,20213,2388,nana
