113.55796,34.83330,河南工业大学
113.54220,34.81414,郑州大学
113.65609,34.86633,郑州工程技术学院
113.62637,34.86471,郑州师范学院
113.67994,34.76295,郑州市体育馆
113.67994,34.76295,郑州市体育场
113.76580,34.77593,华北水利水电大学
113.74043,34.81829,北龙湖
113.54065,34.73476,郑州奥体中心体育馆
